class_id,image_tag,state,updated_at,total_task_duration,tat,task_id,action_history,task_image_tag,finalized,approved,team,started_at,ended_at,task_duration_mins,rejection,car_name,inactivity_duration,Month,Deviation,,Standard Deviations
5126,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,2.2,10.6,13779,4423,Car behind,TRUE,TRUE,austin_reviewer,2021-04-07 16:31:40.181502+00,2021-04-07 16:32:44.136414+00,1.1,NULL,GM Cruise,10.6,04-2021,0.25,,
5127,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13588,4414,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.872948+00,2021-04-07 15:22:32.87295+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5127,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13775,4414,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:31:27.58529+00,2021-04-07 16:31:59.616598+00,0.5,NULL,Voyage,10.6,04-2021,-0.58,,
5127,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13814,4414,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:42:05.613501+00,2021-04-07 16:42:23.604082+00,0.3,NULL,Voyage,10.6,04-2021,-0.55,,
5128,Stroller,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13589,4415,Stroller,FALSE,FALSE,bot,2021-04-07 15:22:32.893154+00,2021-04-07 15:22:32.893157+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5128,Stroller,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13774,4415,Stroller,FALSE,TRUE,austin,2021-04-07 16:30:50.746024+00,2021-04-07 16:31:27.440295+00,0.6,NULL,Voyage,10.6,04-2021,-0.48,,
5128,Stroller,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13812,4415,Stroller,TRUE,TRUE,austin_reviewer,2021-04-07 16:41:21.480728+00,2021-04-07 16:42:05.454477+00,0.7,NULL,Voyage,10.6,04-2021,-0.15,,
5129,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.1,10.6,13593,4419,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:33.010629+00,2021-04-07 15:22:33.010631+00,0,NULL,GM Cruise,10.6,04-2021,0.00,,
5129,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.1,10.6,13773,4419,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:30:04.589302+00,2021-04-07 16:30:50.612314+00,0.8,NULL,GM Cruise,10.6,04-2021,-0.28,,
5129,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.1,10.6,13809,4419,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:41:04.866607+00,2021-04-07 16:41:21.354307+00,0.3,NULL,GM Cruise,10.6,04-2021,-0.55,,
5130,Traffic light,PROCESSED,2021-04-08 02:00:27.594833+00,1.4,10.3,13644,4470,Traffic light,FALSE,TRUE,bot,2021-04-07 15:42:33.351732+00,2021-04-07 15:42:33.351734+00,0,NULL,Tesla Model X,10.3,04-2021,0.00,,
5130,Traffic light,PROCESSED,2021-04-08 02:00:27.594833+00,1.4,10.3,13772,4470,Traffic light,FALSE,TRUE,austin,2021-04-07 16:29:09.742183+00,2021-04-07 16:30:04.442325+00,0.9,NULL,Tesla Model X,10.3,04-2021,-0.18,,
5130,Traffic light,PROCESSED,2021-04-08 02:00:27.594833+00,1.4,10.3,13806,4470,Traffic light,TRUE,TRUE,austin_reviewer,2021-04-07 16:40:33.22279+00,2021-04-07 16:41:04.706429+00,0.5,NULL,Tesla Model X,10.3,04-2021,-0.35,,
5131,Crosswalk,PROCESSED,2021-04-08 02:00:31.533904+00,1.7,10.2,13648,4474,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:47:32.621674+00,2021-04-07 15:47:32.621676+00,0,NULL,Voyage,10.2,04-2021,0.00,,
5131,Crosswalk,PROCESSED,2021-04-08 02:00:31.533904+00,1.7,10.2,13738,4474,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:17:19.530975+00,2021-04-07 16:18:09.267268+00,0.8,NULL,Voyage,10.2,04-2021,-0.28,,
5131,Crosswalk,PROCESSED,2021-04-08 02:00:31.533904+00,1.7,10.2,13802,4474,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:39:13.519403+00,2021-04-07 16:40:09.585193+00,0.9,NULL,Voyage,10.2,04-2021,0.05,,
5132,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.2,10.2,13649,4475,Traffic light,FALSE,FALSE,bot,2021-04-07 15:47:32.642327+00,2021-04-07 15:47:32.642329+00,0,NULL,Voyage,10.2,04-2021,0.00,,
5132,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.2,10.2,13737,4475,Traffic light,FALSE,TRUE,austin,2021-04-07 16:16:57.911442+00,2021-04-07 16:17:19.378501+00,0.4,NULL,Voyage,10.2,04-2021,-0.68,,
5132,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.2,10.2,13799,4475,Traffic light,TRUE,TRUE,austin_reviewer,2021-04-07 16:38:22.764865+00,2021-04-07 16:39:13.366796+00,0.8,NULL,Voyage,10.2,04-2021,-0.05,,
5133,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.5,10.2,13651,4477,Traffic light,FALSE,FALSE,bot,2021-04-07 15:47:32.679648+00,2021-04-07 15:47:32.67965+00,0,NULL,Voyage,10.2,04-2021,0.00,,
5133,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.5,10.2,13736,4477,Traffic light,FALSE,TRUE,austin,2021-04-07 16:16:29.255733+00,2021-04-07 16:16:57.758784+00,0.5,NULL,Voyage,10.2,04-2021,-0.58,,
5133,Traffic light,PROCESSED,2021-04-08 02:00:31.533904+00,1.5,10.2,13796,4477,Traffic light,TRUE,TRUE,austin_reviewer,2021-04-07 16:37:25.370769+00,2021-04-07 16:38:22.594261+00,1,NULL,Voyage,10.2,04-2021,0.15,,
5134,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.9,10.3,13620,4446,Car behind,FALSE,FALSE,bot,2021-04-07 15:42:32.706746+00,2021-04-07 15:42:32.706748+00,0,NULL,GM Cruise,10.3,04-2021,0.00,,
5134,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.9,10.3,13797,4446,Car behind,FALSE,TRUE,austin,2021-04-07 16:37:13.868529+00,2021-04-07 16:38:46.693542+00,1.5,NULL,GM Cruise,10.3,04-2021,0.42,,
5134,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.9,10.3,13855,4446,Car behind,TRUE,TRUE,austin_reviewer,2021-04-07 16:46:55.852801+00,2021-04-07 16:47:20.315104+00,0.4,NULL,GM Cruise,10.3,04-2021,-0.45,,
5135,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1,10.3,13622,4448,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:42:32.762798+00,2021-04-07 15:42:32.7628+00,0,NULL,GM Cruise,10.3,04-2021,0.00,,
5135,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1,10.3,13794,4448,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:36:28.729172+00,2021-04-07 16:37:13.706084+00,0.7,NULL,GM Cruise,10.3,04-2021,-0.38,,
5135,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1,10.3,13853,4448,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:46:40.382467+00,2021-04-07 16:46:55.708221+00,0.3,NULL,GM Cruise,10.3,04-2021,-0.55,,
5136,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13578,4404,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.652385+00,2021-04-07 15:22:32.652387+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5136,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13792,4404,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:35:59.04603+00,2021-04-07 16:36:28.560952+00,0.5,NULL,Voyage,10.6,04-2021,-0.58,,
5136,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13851,4404,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:46:22.630392+00,2021-04-07 16:46:40.222961+00,0.3,NULL,Voyage,10.6,04-2021,-0.55,,
5137,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13580,4406,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.702193+00,2021-04-07 15:22:32.702195+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5137,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13791,4406,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:35:35.68486+00,2021-04-07 16:35:58.888361+00,0.4,NULL,Voyage,10.6,04-2021,-0.68,,
5137,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13849,4406,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:45:58.155249+00,2021-04-07 16:46:22.518117+00,0.4,NULL,Voyage,10.6,04-2021,-0.45,,
5138,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13581,4407,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.721977+00,2021-04-07 15:22:32.721979+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5138,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13789,4407,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:35:19.79217+00,2021-04-07 16:35:35.540629+00,0.3,NULL,Voyage,10.6,04-2021,-0.78,,
5138,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,0.8,10.6,13848,4407,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:45:29.283337+00,2021-04-07 16:45:58.031129+00,0.5,NULL,Voyage,10.6,04-2021,-0.35,,
5139,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.8,10,13704,4519,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:32.964573+00,2021-04-07 16:02:32.964575+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5139,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.8,10,13788,4519,Stop sign,FALSE,TRUE,austin,2021-04-07 16:34:49.940918+00,2021-04-07 16:35:19.636821+00,0.5,NULL,Tesla Model X,10.0,04-2021,-0.58,,
5139,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.8,10,13846,4519,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:45:12.153914+00,2021-04-07 16:45:29.149846+00,0.3,NULL,Tesla Model X,10.0,04-2021,-0.55,,
5140,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10,13709,4524,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.098362+00,2021-04-07 16:02:33.098364+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5140,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10,13787,4524,Stop sign,FALSE,TRUE,austin,2021-04-07 16:34:28.495463+00,2021-04-07 16:34:49.808499+00,0.4,NULL,Tesla Model X,10.0,04-2021,-0.68,,
5140,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10,13844,4524,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:44:54.292494+00,2021-04-07 16:45:12.038231+00,0.3,NULL,Tesla Model X,10.0,04-2021,-0.55,,
5141,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13710,4525,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.116635+00,2021-04-07 16:02:33.116637+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5141,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13786,4525,Stop sign,FALSE,TRUE,austin,2021-04-07 16:34:15.095599+00,2021-04-07 16:34:28.328968+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.88,,
5141,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13842,4525,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:44:42.44338+00,2021-04-07 16:44:54.16524+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.65,,
5142,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.3,13634,4460,Car behind,FALSE,FALSE,bot,2021-04-07 15:42:33.092801+00,2021-04-07 15:42:33.092803+00,0,NULL,GM Cruise,10.3,04-2021,0.00,,
5142,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.3,13784,4460,Car behind,FALSE,TRUE,austin,2021-04-07 16:33:54.723196+00,2021-04-07 16:34:14.951129+00,0.3,NULL,GM Cruise,10.3,04-2021,-0.78,,
5142,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.3,13841,4460,Car behind,TRUE,TRUE,austin_reviewer,2021-04-07 16:43:45.543324+00,2021-04-07 16:44:42.253072+00,0.9,NULL,GM Cruise,10.3,04-2021,0.05,,
5143,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,10,13713,4528,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.192626+00,2021-04-07 16:02:33.192629+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5143,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,10,13783,4528,Stop sign,FALSE,TRUE,austin,2021-04-07 16:33:02.902131+00,2021-04-07 16:33:54.571597+00,0.9,NULL,Tesla Model X,10.0,04-2021,-0.18,,
5143,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,10,13838,4528,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:43:32.603488+00,2021-04-07 16:43:45.411029+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.65,,
5144,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,10,13714,4529,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.210901+00,2021-04-07 16:02:33.210902+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5144,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,10,13781,4529,Stop sign,FALSE,TRUE,austin,2021-04-07 16:32:43.677344+00,2021-04-07 16:33:02.778082+00,0.3,NULL,Tesla Model X,10.0,04-2021,-0.78,,
5144,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,10,13836,4529,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:43:18.656392+00,2021-04-07 16:43:32.45472+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.65,,
5145,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13715,4530,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.238886+00,2021-04-07 16:02:33.238888+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5145,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13778,4530,Stop sign,FALSE,TRUE,austin,2021-04-07 16:32:29.973504+00,2021-04-07 16:32:43.555615+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.88,,
5145,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13833,4530,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:43:05.04177+00,2021-04-07 16:43:18.520395+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.65,,
5146,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13716,4531,Stop sign,FALSE,FALSE,bot,2021-04-07 16:02:33.26676+00,2021-04-07 16:02:33.266763+00,0,NULL,Tesla Model X,10.0,04-2021,0.00,,
5146,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13777,4531,Stop sign,FALSE,TRUE,austin,2021-04-07 16:32:15.814724+00,2021-04-07 16:32:29.836234+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.88,,
5146,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.4,10,13830,4531,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:42:49.98947+00,2021-04-07 16:43:04.900859+00,0.2,NULL,Tesla Model X,10.0,04-2021,-0.65,,
5147,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10.3,13639,4465,Clear,FALSE,TRUE,bot,2021-04-07 15:42:33.224418+00,2021-04-07 15:42:33.22442+00,0,NULL,Tesla Model X,10.3,04-2021,0.00,,
5147,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10.3,13776,4465,Clear,FALSE,TRUE,austin,2021-04-07 16:31:59.735923+00,2021-04-07 16:32:15.665121+00,0.3,NULL,Tesla Model X,10.3,04-2021,-0.78,,
5147,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,10.3,13829,4465,Clear,TRUE,TRUE,austin_reviewer,2021-04-07 16:42:23.728999+00,2021-04-07 16:42:49.812844+00,0.4,NULL,Tesla Model X,10.3,04-2021,-0.45,,
5148,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,9.6,13755,4540,Stop sign,FALSE,FALSE,bot,2021-04-07 16:22:32.749833+00,2021-04-07 16:22:32.749835+00,0,NULL,Tesla Model X,9.6,04-2021,0.00,,
5148,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,9.6,13843,4540,Stop sign,FALSE,TRUE,phoenix,2021-04-07 16:44:45.22351+00,2021-04-07 16:45:08.459383+00,0.4,NULL,Tesla Model X,9.6,04-2021,-0.46,,
5148,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.7,9.6,13868,4540,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:51:10.801589+00,2021-04-07 16:51:27.182201+00,0.3,NULL,Tesla Model X,9.6,04-2021,-0.55,,
5149,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,1.2,9.6,13758,4543,Clear,FALSE,TRUE,bot,2021-04-07 16:22:32.821537+00,2021-04-07 16:22:32.821539+00,0,NULL,Tesla Model X,9.6,04-2021,0.00,,
5149,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,1.2,9.6,13840,4543,Clear,FALSE,TRUE,phoenix,2021-04-07 16:43:59.749449+00,2021-04-07 16:44:30.96169+00,0.5,NULL,Tesla Model X,9.6,04-2021,-0.36,,
5149,Clear,PROCESSED,2021-04-08 02:00:27.594833+00,1.2,9.6,13867,4543,Clear,TRUE,TRUE,austin_reviewer,2021-04-07 16:50:30.73007+00,2021-04-07 16:51:10.609826+00,0.7,NULL,Tesla Model X,9.6,04-2021,-0.15,,
5150,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13582,4408,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.742343+00,2021-04-07 15:22:32.742345+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5150,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13839,4408,Crosswalk,FALSE,TRUE,phoenix,2021-04-07 16:43:32.550865+00,2021-04-07 16:43:59.504642+00,0.4,NULL,Voyage,10.6,04-2021,-0.46,,
5150,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.3,10.6,13866,4408,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:49:39.204814+00,2021-04-07 16:50:30.5978+00,0.9,NULL,Voyage,10.6,04-2021,0.05,,
5151,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13598,4424,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:33.236479+00,2021-04-07 15:22:33.236481+00,0,NULL,GM Cruise,10.6,04-2021,0.00,,
5151,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13858,4424,Crosswalk,FALSE,TRUE,austin,2021-04-07 16:47:26.373972+00,2021-04-07 16:48:05.460132+00,0.7,NULL,GM Cruise,10.6,04-2021,-0.38,,
5151,Crosswalk,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13864,4424,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:49:10.377435+00,2021-04-07 16:49:39.060367+00,0.5,NULL,GM Cruise,10.6,04-2021,-0.35,,
5152,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.2,13665,4491,Clear,FALSE,FALSE,bot,2021-04-07 15:47:33.003137+00,2021-04-07 15:47:33.003138+00,0,NULL,GM Cruise,10.2,04-2021,0.00,,
5152,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.2,13801,4491,Clear,FALSE,TRUE,austin,2021-04-07 16:39:30.839403+00,2021-04-07 16:39:50.69836+00,0.3,NULL,GM Cruise,10.2,04-2021,-0.78,,
5152,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.2,13860,4491,Clear,TRUE,TRUE,austin_reviewer,2021-04-07 16:47:59.407851+00,2021-04-07 16:48:17.6203+00,0.3,NULL,GM Cruise,10.2,04-2021,-0.55,,
5153,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.7,10.2,13673,4499,Clear,FALSE,TRUE,bot,2021-04-07 15:47:33.202873+00,2021-04-07 15:47:33.202875+00,0,NULL,GM Cruise,10.2,04-2021,0.00,,
5153,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.7,10.2,13800,4499,Clear,FALSE,TRUE,austin,2021-04-07 16:39:06.256949+00,2021-04-07 16:39:30.669862+00,0.4,NULL,GM Cruise,10.2,04-2021,-0.68,,
5153,Clear,PROCESSED,2021-04-08 02:00:30.38468+00,0.7,10.2,13857,4499,Clear,TRUE,TRUE,austin_reviewer,2021-04-07 16:47:40.169736+00,2021-04-07 16:47:59.250384+00,0.3,NULL,GM Cruise,10.2,04-2021,-0.55,,
5154,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.3,13616,4442,Car behind,FALSE,FALSE,bot,2021-04-07 15:42:32.600693+00,2021-04-07 15:42:32.600695+00,0,NULL,GM Cruise,10.3,04-2021,0.00,,
5154,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.3,13798,4442,Car behind,FALSE,TRUE,austin,2021-04-07 16:38:46.869731+00,2021-04-07 16:39:06.094248+00,0.3,NULL,GM Cruise,10.3,04-2021,-0.78,,
5154,Car behind,PROCESSED,2021-04-08 02:00:30.38468+00,0.6,10.3,13856,4442,Car behind,TRUE,TRUE,austin_reviewer,2021-04-07 16:47:20.455041+00,2021-04-07 16:47:40.023707+00,0.3,NULL,GM Cruise,10.3,04-2021,-0.55,,
5155,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13590,4416,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.913799+00,2021-04-07 15:22:32.913801+00,0,NULL,GM Cruise,10.6,04-2021,0.00,,
5155,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13865,4416,Pedestrian,FALSE,TRUE,austin,2021-04-07 16:48:52.984006+00,2021-04-07 16:49:40.272492+00,0.8,NULL,GM Cruise,10.6,04-2021,-0.28,,
5155,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.2,10.6,13876,4416,Pedestrian,TRUE,TRUE,austin_reviewer,2021-04-07 16:56:23.782451+00,2021-04-07 16:56:49.611496+00,0.4,NULL,GM Cruise,10.6,04-2021,-0.45,,
5156,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.5,10.6,13594,4420,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:33.098607+00,2021-04-07 15:22:33.098609+00,0,NULL,GM Cruise,10.6,04-2021,0.00,,
5156,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.5,10.6,13862,4420,Pedestrian,FALSE,TRUE,austin,2021-04-07 16:48:05.709538+00,2021-04-07 16:48:52.828346+00,0.8,NULL,GM Cruise,10.6,04-2021,-0.28,,
5156,Pedestrian,PROCESSED,2021-04-08 02:00:30.38468+00,1.5,10.6,13875,4420,Pedestrian,TRUE,TRUE,austin_reviewer,2021-04-07 16:55:43.442519+00,2021-04-07 16:56:23.636681+00,0.7,NULL,GM Cruise,10.6,04-2021,-0.15,,
5157,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.2,10.6,13576,4402,Crosswalk,FALSE,FALSE,bot,2021-04-07 15:22:32.602255+00,2021-04-07 15:22:32.602257+00,0,NULL,Voyage,10.6,04-2021,0.00,,
5157,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.2,10.6,13859,4402,Crosswalk,FALSE,TRUE,phoenix,2021-04-07 16:47:19.624707+00,2021-04-07 16:48:05.747991+00,0.8,NULL,Voyage,10.6,04-2021,-0.06,,
5157,Crosswalk,PROCESSED,2021-04-08 02:00:32.074215+00,1.2,10.6,13874,4402,Crosswalk,TRUE,TRUE,austin_reviewer,2021-04-07 16:54:54.110864+00,2021-04-07 16:55:16.510739+00,0.4,NULL,Voyage,10.6,04-2021,-0.45,,
5158,Unknown object,PROCESSED,2021-04-08 02:00:32.074215+00,1.4,10.3,13624,4450,Unknown object,FALSE,FALSE,bot,2021-04-07 15:42:32.804546+00,2021-04-07 15:42:32.804548+00,0,NULL,Voyage,10.3,04-2021,0.00,,
5158,Unknown object,PROCESSED,2021-04-08 02:00:32.074215+00,1.4,10.3,13854,4450,Unknown object,FALSE,TRUE,phoenix,2021-04-07 16:46:55.093385+00,2021-04-07 16:47:19.377414+00,0.4,NULL,Voyage,10.3,04-2021,-0.46,,
5158,Unknown object,PROCESSED,2021-04-08 02:00:32.074215+00,1.4,10.3,13873,4450,Unknown object,TRUE,TRUE,austin_reviewer,2021-04-07 16:53:51.203287+00,2021-04-07 16:54:53.96462+00,1,NULL,Voyage,10.3,04-2021,0.15,,
5159,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,9.6,13748,4533,Stop sign,FALSE,FALSE,bot,2021-04-07 16:22:32.609015+00,2021-04-07 16:22:32.609018+00,0,NULL,Tesla Model X,9.6,04-2021,0.00,,
5159,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,9.6,13852,4533,Stop sign,FALSE,TRUE,phoenix,2021-04-07 16:46:31.074107+00,2021-04-07 16:46:44.675607+00,0.2,NULL,Tesla Model X,9.6,04-2021,-0.66,,
5159,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,0.5,9.6,13872,4533,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:53:33.736955+00,2021-04-07 16:53:51.044642+00,0.3,NULL,Tesla Model X,9.6,04-2021,-0.55,,
5160,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,9.6,13749,4534,Stop sign,FALSE,FALSE,bot,2021-04-07 16:22:32.62831+00,2021-04-07 16:22:32.628312+00,0,NULL,Tesla Model X,9.6,04-2021,0.00,,
5160,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,9.6,13850,4534,Stop sign,FALSE,TRUE,phoenix,2021-04-07 16:45:45.669459+00,2021-04-07 16:46:30.863512+00,0.8,NULL,Tesla Model X,9.6,04-2021,-0.06,,
5160,Stop sign,PROCESSED,2021-04-08 02:00:27.594833+00,1.1,9.6,13871,4534,Stop sign,TRUE,TRUE,austin_reviewer,2021-04-07 16:53:14.956872+00,2021-04-07 16:53:33.596457+00,0.3,NULL,Tesla Model X,9.6,04-2021,-0.55,,
